,title,link,summary,published,tags,category,credit,source,lemmatized_texts,audio
85,"Profese sestry je ‚in‘, kapacity škol nestačí. Za patnáct let podle expertů hrozí kolaps, na tahu je stát",https://www.lidovky.cz/domov/profese-sestry-je-in-kapacity-skol-nestaci-za-patnact-let-podle-expertu-hrozi-kolaps-na-tahu-je-stat.A210806_131540_ln_domov_tmr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Zátěžový test i větší prestiž. Takový podpis zanechala pandemie na profesi zdravotních sester, na kterou se ještě před pár lety fronty zájemců o studium nestály. Jenže covid zamíchal kartami a školy letos nemohly zdaleka vyhovět všem přihlášeným.",2021-08-06 11:15:00,['Události - Domov'],Zprávy z domova | Lidovky.cz,MF DNES,denikn.cz,"profese sestra být ‚ in ‘ , kapacita škola stačit . za patnáct rok podle expert hrozit kolaps , na tah být stát zátěžový test i velký prestiž . takový podpis zanechat pandemie na profese zdravotní sestra , na který se ještě před pár rok fronta zájemce o studium stát . jenže covid zamíchat karta a škola letos moci zdaleka vyhovět všechen přihlášený .",test
86,V EU je Česko páté s nejmenším nárůstem nakažených. Ve čtvrtek přibylo 149 případů covidu,https://www.lidovky.cz/domov/covid-cisla-nakaza-pocet.A210806_103715_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"V Česku ve čtvrtek testy prokázaly 163 nových případů nakažení covidem, což je o 41 méně než před týdnem. Sedmidenní incidence je na hodnotě 10 a číslo R se snížilo na 0,91. Ukončené očkování má v ČR více než 5 milionů lidí.",2021-08-06 08:37:00,['Události - Domov'],Zprávy z domova | Lidovky.cz,MAFRA,denikn.cz,"v EU být Česko pátý s malý nárůst nakažený . v čtvrtek přibýt 149 případ covid v Česko v čtvrtek test prokázat 163 nový případ nakažení covid , což být o 41 málo než před týden . sedmidenní incidence být na hodnota 10 a číslo r se snížit na 0,91 . ukončený očkování mít v ČR hodně než 5 milión člověk .",test
87,Jak to bude s respirátory a hrozí na podzim další lockdown? Zeptali jsme se pěti odborníků,https://www.lidovky.cz/domov/pet-odborniku-se-shoduje-ze-klicove-pro-dalsi-vyvoj-epidemie-je-proockovani-zbylych-lidi-starsich-60.A210805_204537_ln_domov_lros#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Počet pozitivně testovaných nejspíše poroste, respirátory patrně hned tak neodložíme, ale školy by měly zůstat otevřené. Nejen to vyplývá z ankety serveru Lidovky.cz mezi odborníky na otázky spojené s pandemií koronaviru.",2021-08-06 03:00:00,['Události - Domov'],Zprávy z domova | Lidovky.cz,MAFRA,denikn.cz,"jak ten být s respirátor a hrozit na podzim další lockdown ? zeptat být se pět odborník počet pozitivně testovaný spíše porůst , respirátor patrně hned tak odložit , ale škola být mít zůstat otevřený . nejen ten vyplývat z anketa server Lidovky.cz mezi odborník na otázka spojený s pandemie koronavirus .",test
88,"Očkování bezinfekčnost nezaručí, tvrdí Prymula. WHO se podle něj nechová reálně",https://www.lidovky.cz/domov/prymula-ockovani-bezinfekcnost-treti-davka-koronavirus.A210805_230553_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Ani po očkování není zaručena bezinfekčnost. Absence vyšší hladiny protilátek ale také nutně neznamená, že jsou daní lidé zcela bezbranní, řekl epidemiolog a vakcinolog Roman Prymula v pořadu Nový den. Podle něj se zapomíná na buněčnou imunitu, která je přesnějším ukazatelem toho, jak moc se dokáže organismus bránit. Její testování je ale nákladné, dodal na CNN Prima NEWS.",2021-08-05 21:05:53,['Události - Domov'],Zprávy z domova | Lidovky.cz,MAFRA,denikn.cz,"očkování bezinfekčnost zaručit , tvrdit Prymula . WHO se podle on chovat reálně ani po očkování být zaručit bezinfekčnost . absence vysoký hladina protilátka ale také nutně znamenat , že být daný člověk zcela bezbranný , říci epidemiolog a vakcinolog Roman Prymula v pořad nový den . podle on se zapomínat na buněčný imunita , který být přesný ukazatel ten , jak moc se dokázat organismus bránit . jeho testování být ale nákladný , dodat na CNN prima News .",test
89,"Východem Slovenska se prohnalo tornádo. Poškodilo několik domů, na místě zasahují hasiči",https://www.lidovky.cz/domov/tornado-slovensko-pocasi.A210805_212331_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Obcí Petkovce v okrese Vranov nad Topľou se ve čtvrtek večer prohnalo tornádo. Poškodilo několik domů, uvedl to starosta obce Pavol Hybala. Na místě zasahují hasiči, odstraňují popadané stromy a části střech z komunikací, aby po nich mohla projíždět záchranná vozidla.",2021-08-05 19:58:00,['Události - Domov'],Zprávy z domova | Lidovky.cz,"Matúš Kokinda, facebookový profil Meteo Východ",denikn.cz,"východ Slovensko se prohnat tornádo . poškodit několik dům , na místo zasahovat hasič obec petkovce v okres Vranov nad Topľá se v čtvrtek večer prohnat tornádo . poškodit několik dům , uvést ten starosta obec Pavol hybala . na místo zasahovat hasič , odstraňovat popadaný strom a část střecha z komunikace , aby po on moci projíždět záchranný vozidlo .",test
0,"Český velitel jednal o evakuaci Afghánců s táliby. Své kluky jsem měl 100 metrů za sebou, líčí drama v Kábulu",https://www.lidovky.cz/domov/cesky-velitel-jednal-o-evakuaci-afghancu-s-taliby-sve-kluky-jsem-mel-100-metru-za-sebou-lici-drama-v.A210825_153107_ln_domov_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,Pro část zachráněných afghánských spolupracovníků České republiky si za dramatických okolností došli čeští vojáci přímo na kontrolní stanoviště Tálibánu. Jejich propuštění s táliby několik hodin vyjednával velitel ochranného týmu Vojenské policie KAMBA.,2021-08-25 13:31:00,['Události - Domov'],Zprávy z domova,archiv KAMBA,lidovky.cz,"český velitel jednat o evakuace Afghánec s tálib . svůj kluk být mít 100 metr za se , líčit drama v Kábul pro část zachráněný afghánský spolupracovník český republika se za dramatický okolnost dojít český voják přímo na kontrolní stanoviště Tálibán . jeho propuštění s tálib několik hodina vyjednávat velitel ochranný tým vojenský policie Kamba .",test
1,"Kritika Česka: málo kojíte. Mateřské mléko prospívá kase či imunitě, pomáhá i v obraně proti covidu",https://www.lidovky.cz/domov/kritika-ceska-malo-kojite-materske-mleko-prospiva-kase-ci-imunite-pomaha-i-v-obrane-proti-covidu.A210825_142749_ln_domov_tmr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Chrání před infekcemi, záněty, odbourává náběh alergií, tuží imunitu a prospívá střevům. A navíc je tento všelék zadarmo. Popisovanou superpotravinou je mateřské mléko, s nímž se podle aktuálního štulce Rady vlády pro rovnost žen a mužů nakládá v České republice macešsky.",2021-08-25 12:32:00,['Události - Domov'],Zprávy z domova,Josef Vostárek   MAFRA,lidovky.cz,"kritika Česko : málo kojit . mateřský mléko prospívat kasa či imunita , pomáhat i v obrana proti covid chránit před infekce , zánět , odbourávat náběh alergie , tužit imunita a prospívat střevo . a navíc být tento všelék zadarmo . popisovaný superpotravina být mateřský mléko , s jenž se podle aktuální štulec rada vláda pro rovnost žena a muž nakládat v český republika macešsky .",test
2,Německý prezident přijede do Česka. Vztahy obou zemí podle něj nebyly vždy nejlepší,https://www.lidovky.cz/domov/nemecko-prezident-praha-steimeier-covid-19-pandemie.A210825_133523_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,Německý prezident Frank-Walter Steinmeier ve středu přijel do Prahy. Před odjezdem z Berlína přirovnal svou návštěvu Česka k cestě do minulosti. Vztahy Čechů a Němců nebyly podle něho vždy nejlepší. Do Prahy dorazil krátce po půl čtvrté.,2021-08-25 11:35:00,['Události - Domov'],Zprávy z domova,Reuters,lidovky.cz,německý prezident přijet do Česko . vztah oba země podle on být vždy dobrý německý prezident Frank - Walter Steinmeier v středa přijet do Praha . před odjezd z Berlín přirovnat svůj návštěva Česko k cesta do minulost . vztah Čech a Němec být podle on vždy dobrý . do Praha dorazit krátce po půl čtvrtý .,test
3,Fotku měsíce Czech Press Photo získal fotograf MAFRY Sváček za zlatého Prskavce,https://www.lidovky.cz/domov/czech-press-photo-fotka-mesice-cervenec-olympiada-svacek-prskavec.A210825_132109_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,Ve fotografické anketě Czech Press Photo za červenec převládaly olympijské hry v Tokiu. Fotkou měsíce se nakonec stal snímek fotografa MAFRY Michala Sváčka. Zachytil bezprostřední radost českého olympijského vítěze ve vodním slalomu Jiřího Prskavce po jeho zlaté jízdě na kanálu Kasai.,2021-08-25 11:21:09,['Události - Domov'],Zprávy z domova,MAFRA,lidovky.cz,fotka měsíc Czech Press tenPho získat fotograf Mafra Sváček za zlatý Prskavec v fotografický anketa Czech Press Photo za červenec převládat olympijský hra v Tokio . fotka měsíc se nakonec stát snímek fotograf Mafra Michal Sváček . zachytit bezprostřední radost český olympijský vítěz v vodní slalom Jiří Prskavec po jeho zlatý jízda na kanál Kasai .,test
4,‚V Afghánistánu existuje silné ženské hnutí.‘ Český velvyslanec popsal poměry v zemi i dramatický útěk,https://www.lidovky.cz/domov/v-afghanistanu-existuje-silne-zenske-hnuti-cesky-velvyslanec-popsal-pomery-v-zemi-i-dramaticky-utek.A210825_112704_ln_domov_tmr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"„Tálibán neukončil kontakty s al-Káidou. Existují mezi nimi i příbuzenské vztahy. Něco jiného bude v případě Islámského státu,“ řekl v rozhovoru pro Lidovky.cz Jiří Baloun, český velvyslanec v Afghánistánu, který byl kvůli zhoršené situaci za poměrně dramatických okolností donucen předminulý týden opustit naši ambasádu v Kábulu.",2021-08-25 10:26:00,['Události - Domov'],Zprávy z domova,MAFRA,lidovky.cz,"‚ v Afghánistán existovat silný ženský hnutí . ‘ český velvyslanec popsat poměry v země i dramatický útěk „ Tálibán ukončit kontakt s al-Káida . existovat mezi on i příbuzenský vztah . něco jiný být v případ islámský stát , “ říci v rozhovor pro Lidovky.cz Jiří Baloun , český velvyslanec v Afghánistán , který být kvůli zhoršený situace za poměrně dramatický okolnost donutit předminulý týden opustit můj ambasáda v Kábul .",test
5,"Zemřel Radek Pobořil, dlouholetý člen skupiny Čechomor. Hrál na akordeon, dechové i žesťové nástroje",https://www.lidovky.cz/domov/zemrel-radek-poboril-dlouholety-clen-skupiny-cechomor-hral-na-akordeon-dechove-i-zestove-nastroje.A210825_083651_ln_kultura_tmr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Po těžké nemoci v úterý zemřel hudebník, dlouholetý člen skupiny Čechomor Radek Pobořil. Kapela to oznámila na sociálních sítích. Pobořil hrál na akordeon, dechové i žesťové nástroje. Bylo mu 75 let.",2021-08-25 06:36:00,['Události - Domov'],Zprávy z domova,https://www.facebook.com/cechooomor,lidovky.cz,"zemřít Radek Pobořil , dlouholetý člen skupina Čechomor . hrát na akordeon , dechový i žesťový nástroj po těžký nemoc v úterý zemřít hudebník , dlouholetý člen skupina Čechomor Radek Pobořil . kapela ten oznámit na sociální síť . Pobořil hrát na akordeon , dechový i žesťový nástroj . být on 75 rok .",test
6,"Do čela Interpolu chce první Češka. Havránková už je viceprezidentkou organizace, stane se i šéfkou?",https://www.lidovky.cz/domov/do-cela-interpolu-chce-prvni-ceska-havrankova-mluvi-peti-jazyky-a-je-pry-vudci-typ.A210824_205632_ln_domov_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Její snem bylo stát se učitelkou, nakonec se však rozhodla, že bude raději „lovit“ zločince. Policistka Šárka Havránková je viceprezidentkou pro Evropu v Interpolu. Letos bude dokonce kandidovat na šéfku této největší policejní organizace na světě.",2021-08-25 03:00:00,['Události - Domov'],Zprávy z domova,MAFRA,lidovky.cz,"do čelo interpol chtít první Češka . Havránková už být viceprezidentka organizace , stát se i šéfka ? jeho sen být stát se učitelka , nakonec se však rozhodnout , že být rád „ lovit “ zločinec . policistka Šárka Havránková být viceprezidentka pro Evropa v interpol . letos být dokonce kandidovat na šéfka tento velký policejní organizace na svět .",test
7,"Šéf správy hmotných rezerv skončil v ČSSD. Úřad by neměl být pod politickým vlivem, tvrdí",https://www.lidovky.cz/domov/pavel-svagr-cssd-sshr-opustil-vliv-sobotka-prispevek.A210824_215650_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Předseda Správy státních hmotných rezerv (SSHR) Pavel Švagr už není členem ČSSD. V červnu neuhradil pravidelný roční členský příspěvek. Zdůvodnil to tím, že SSHR by neměla být pod jakýmkoli politickým vlivem. Členem sociální demokracie byl Švagr už v době, kdy před více než sedmi lety do čela úřadu nastoupil.",2021-08-24 19:56:50,['Události - Domov'],Zprávy z domova,MAFRA,lidovky.cz,"šéf správa hmotný rezerva skončit v ČSSD . úřad být mít být pod politický vliv , tvrdit předseda správa státní hmotný rezerva ( SSHR ) Pavel švagr už být člen ČSSD . v červen uhradit pravidelný roční členský příspěvek . zdůvodnit ten ten , že SSHR být mít být pod jakýkoli politický vliv . člen sociální demokracie být švagr už v doba , kdy před hodně než sedm rok do čelo úřad nastoupit .",test
8,Nákazu na dětském táboře zřejmě způsobila voda ze studny. Podle hygieny mohla být kontaminována po deštích,https://www.lidovky.cz/domov/tabor-detsky-tabor-otrava-zazivaci-potize-prevarena-voda.A210824_173457_ln_domov_kov#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Z předběžných výsledků šetření zažívacích potíží u dětí v dětském táboře na Rakovnicku vyplývá, že by zdrojem nákazy mohla být voda ze studně. Podle hygieniků nejsou zasažené děti ve vážném stavu.",2021-08-24 15:34:00,['Události - Domov'],Zprávy z domova,Jiří Meixner,lidovky.cz,"nákaza na dětský tábor zřejmě způsobit voda z studna . podle hygiena moci být kontaminovat po déšť z předběžný výsledek šetření zažívací potíž u dítě v dětský tábor na Rakovnicko vyplývat , že být zdroj nákaza moci být voda z studeň . podle hygienik být zasažený dítě v vážný stav .",test
