title,link,summary,published,tags,category,credit,source
"Izrael letecky bombardoval místo v Pásmu Gazy, odkud vzlétaly zápalné balony. Hrozí pokračování konfliktu",https://www.lidovky.cz/svet/obnova-boju-je-ve-hre-izrael-podnikl-nalety-na-pasmo-gazy-odkud-byly-vypusteny-zapalne-balony.A210616_070633_ln_zahranici_lijk#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Izraelské vzdušné síly v noci na středu podnikly nálety na palestinské Pásmo Gazy. Stalo se tak nedlouho poté, co zápalné balony vypuštěné z Pásma Gazy způsobily asi dvacítku požárů na jihu Izraele. Jedná se o první významnější incidenty mezi Izraelci a Palestinci od příměří z 21. května, které ukončilo 11denní přeshraniční boje, informovala agentura AFP.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=7, tm_min=33, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
"Obnovení procesu v kauze vraždy Kuciaka je šancí na spravedlnost, píše slovenský tisk",https://www.lidovky.cz/svet/obnoveni-procesu-v-kauze-vrazdy-kuciaka-je-sanci-na-spravedlnost-pise-slovensky-tisk.A210616_083534_ln_zahranici_lijk#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Zrušení osvobozujícího rozsudku nad dvěma obžalovanými v případu vraždy slovenského novináře Jána Kuciaka a jeho partnerky je krokem k nastolení spravedlnosti a k možnému potrestání objednavatelů tohoto zločinu. Napsal to ve středu slovenský tisk v reakci na úterní verdikt nejvyššího soudu, po kterém se soud první instance bude muset znovu zabývat obžalobou proti podnikateli Marianu Kočnerovi z objednání Kuciakovy vraždy a proti Aleně Zsuzsové ze zprostředkování činu.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=6, tm_min=39, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,ČTK,lidovky.cz
"Čína nebude tolerovat zasahování zahraničí v otázce Tchaj-wanu, varuje Peking",https://www.lidovky.cz/svet/cina-nebude-tolerovat-zasahovani-zahranici-v-otazce-tchaj-wanu-varuje-peking.A210616_080901_ln_zahranici_lijk#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Z Pekingu ve středu zaznělo, že Čína nebude tolerovat intervenci zahraničních sil v otázce Tchaj-wanu. Na „tajné dohody“ proto bude důrazně reagovat. Informovala o tom agentura Reuters. Tchaj-wan v úterý ohlásil dosud největší narušení svého vzdušného prostoru v jednom dni - vletělo do něj 28 čínských vojenských letounů.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=6, tm_min=16, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,ČTK/AP,lidovky.cz
"Mrazivá premiéra Bidena a Putina: spolu se pokusí najít cestu ze ‚dna‘, čeká se aspoň symbolické gesto",https://www.lidovky.cz/svet/mraziva-premiera-bidena-a-putina-summit-prezidentu-v-zeneve-ma-pozvednout-vztahy-usa-a-ruska-ze-dna.A210615_230342_ln_zahranici_ceh#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,Ve Švýcarsku se ve středu uskuteční zřejmě nejočekávanější politická schůzka letošního roku. Prezident Spojených států Joe Biden se v Ženevě poprvé potká s prezidentem Ruské federace Vladimirem Putinem.,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,ČTK,lidovky.cz
Vědci našli zajímavé využití pro plastové lahve. Dokázali z jejich zbytků vytvořit vanilku,https://www.lidovky.cz/svet/vanilka-z-plastovych-lahvi-vedci-nasli-zpusob-jak-ucelne-recyklovat-odpad-pomahaji-i-bakterie.A210615_134454_ln_zahranici_lkra#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Další průlom na cestě za zkvalitněním životního prostředí? Možná ano. Vědcům se podařilo ze zbytků plastových lahví s pomocí bakterií vytvořit vanilkový extrakt, který se hojně používá v potravinářství či kosmetice. Poptávka po vanilkových plodech, ze kterých se vanilka získává, navíc převyšuje nabídku, a tak by tento způsob recyklace plastů mohl být brzy hodně lákavý.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=16, tm_hour=3, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=167, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
Po dvou měsících přerušení násilných protivládních demonstrací. Pořadatelé v Kolumbii už chystají další,https://www.lidovky.cz/svet/po-dvou-mesicich-preruseni-nasilnych-protivladnich-demonstraci-poradatele-v-kolumbii-uz-chystaji-dal.A210615_221930_ln_zahranici_ceh#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Pořadatelé protivládních demonstrací v Kolumbii v úterý oznámili, že dočasně přerušují organizování těchto shromáždění. Podle nich ale vláda dosud nevyhověla jejich požadavkům a proto připravují nový protest na červenec, uvedla agentura EFE. Demonstrace v zemi začaly na konci dubna a doprovázely je násilnosti s desítkami mrtvých.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=20, tm_min=34, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,ČTK,lidovky.cz
"Většina Američanů chce, aby byl Biden k Putinovi tvrdý. Každý čtvrtý považuje Rusko za nepřítele",https://www.lidovky.cz/svet/vetsina-americanu-podle-pruzkumu-chce-aby-byl-biden-k-putinovi-tvrdy-ruskeho-prezidenta-vnimaji-nega.A210615_212021_ln_zahranici_ceh#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Většina Američanů si přeje, aby prezident Joe Biden byl na středečním summitu vůči svému ruskému protějšku Vladimiru Putinovi nesmlouvavý. Vyplývá to z průzkumu agentury YouGov pro televizi CBS News","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=19, tm_min=24, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
"První test izraelské vlády. Pochod židovských nacionalistů proběhl v napjaté atmosféře, došlo jen k menším potyčkám",https://www.lidovky.cz/svet/na-odlozeny-pochod-jeruzalema-prislo-5000-nacionalistu-zraneno-je-pet-palestincu.A210615_183447_ln_zahranici_ceh#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Úzké uličky starého města v Jeruzalémě, jindy kypící životem i překřikováním obchodníků s orientálním zbožím, byly od pondělního rána nezvykle klidné: zejména arabští prodejci své provozovny raději vůbec neotevřeli.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=18, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
"Kauza Kuciak pokračuje. Soud rozhodl předčasně, některé důkazy nezohlednil",https://www.lidovky.cz/svet/soud-rozhoduje-o-kauze-kuciak-v-centru-pozornosti-je-predevsim-odvolani-vuci-osvobozeni-kocnera.A210614_180532_ln_zahranici_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Slovenský nejvyšší soud v úterý zrušil osvobozující verdikt nižšího soudu nad dvěma obžalovanými v případu vraždy novináře Jána Kuciaka, při které byla v roce 2018 zastřelena i reportérova přítelkyně Martina Kušnírová.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=17, tm_min=41, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,ČTK,lidovky.cz
"Pilot letu odkloněného do Minsku neměl na výběr, nemohl se spojit s aerolinkami, tvrdí šéf Ryanairu",https://www.lidovky.cz/svet/pilot-letu-odkloneneho-do-minsku-nemel-na-vyber-nemohl-se-spojit-s-aerolinkami-tvrdi-sef-ryanairu.A210615_192032_ln_zahranici_ceh#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Pilotovi letu společnosti Ryanair, který byl v květnu po zásahu běloruských úřadů odkloněn ze své trasy Atény-Vilnius do Minsku, nebylo umožněno spojit se s aerolinkami, aby se s nimi poradil o nouzovém přistání, uvedl generální ředitel letecké společnosti Michael O’Leary.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=17, tm_min=28, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,ONLINER.BY via AP/ČTK,lidovky.cz
"Trump ještě v Bílém domě naléhal na ministerstvo, aby podpořilo jeho stížnosti na prezidentské volby",https://www.lidovky.cz/svet/trump-jeste-v-bilem-dome-nalehal-na-ministerstvo-aby-podporilo-jeho-stiznosti-na-prezidentske-volby.A210615_170104_ln_zahranici_ceh#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Donald Trump ještě za svého působení v Bílém domě vyvíjel tlak na ministerstvo spravedlnosti, aby napadlo výsledky loňských prezidentských voleb, které stále odmítá uznat s odkazem na nepodložená tvrzení o volebních podvodech. Vyplývá to z dokumentů ministerstva, které od úřadu obdržel výbor Sněmovny reprezentantů a které se dostaly do rukou médií.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=15, tm_min=4, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,ČTK,lidovky.cz
"Medvěd na Slovensku zabíjel, jde o první případ za posledních 100 let. Mrtvola měla kousance na hlavě, krku a boku",https://www.lidovky.cz/svet/medved-na-slovensku-zabil-cloveka-poprve-za-poslednich-100-let.A210615_164412_ln_zahranici_ceh#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,Na Slovensku zabil medvěd sedmapadesátiletého muže u obce Liptovská Lúžna v okrese Ružomberok v Žilinském kraji. V úterý to potvrdila pitva. Podle serveru Sme.sk jde o první případ zabití medvědem na Slovensku za posledních sto let.,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=14, tm_min=47, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Wikimedia,lidovky.cz
"Po pádu v luxusním hotelu v Benátkách zemřel slovenský turista, jednalo se nejspíše o neštěstí či sebevraždu",https://www.lidovky.cz/svet/po-padu-v-luxusnim-hotelu-v-benatkach-zemrel-slovensky-turista.A210615_162501_ln_zahranici_ceh#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"V hotelu Bauer v italských Benátkách, který patří k nejluxusnějším ve městě, byl v úterý ráno nalezen mrtvý 22letý turista ze Slovenska. Pomoc záchranářů byla již marná, muž byl bez života, informovala benátská mutace deníku Corriere della Sera. Smrt mladíka se vyšetřuje, podle listu se jedná nejspíše o neštěstí či sebevraždu.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=14, tm_min=27, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
"Nakažlivější varianta delta se šíří pomaleji, než se čekalo. Ve Francii tvoří dvě až čtyři procenta nových případů",https://www.lidovky.cz/svet/nakazlivejsi-varianta-delta-predstavuje-ve-francii-dve-az-ctyri-procenta-novych-pripadu.A210615_151716_ln_zahranici_ceh#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Varianta koronaviru delta, kterou odborníci považují za nakažlivější než předchozí typy viru SARS-CoV-2, nyní představuje dvě až čtyři procenta všech nově potvrzených případů ve Francii. Oznámil to v úterý francouzský ministr zdravotnictví Olivier Véran, píše agentura Reuters.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=13, tm_min=23, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Pixabay.com,lidovky.cz
První od brexitu. Británie uzavřela dohodu o volném obchodu s Austrálií,https://www.lidovky.cz/svet/prvni-od-brexitu-britanie-uzavrela-dohodu-o-volnem-obchodu-s-australii.A210615_081801_ln_zahranici_litsp#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Británie a Austrálie v úterý dospěly k dohodě o volném obchodu, která odstraní cla a omezí byrokracii. Jde o první obchodní dohodu Británie po brexitu, která byla sjednána od nuly a není pouhým prodloužením dřívějších dohod, jež měla země v rámci Evropské unie. Británii by mohla umožnit zapojení do širší asijsko-pacifické dohody o volném obchodu nazvané Komplexní a progresivní dohoda pro transpacifické partnerství (CPTPP), poznamenal server BBC.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=12, tm_min=39, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,ČTK,lidovky.cz
Konečně příměří. USA a EU se dohodly na ukončení sporu kolem výroby letadel Airbus a Boeing,https://www.lidovky.cz/svet/konecne-primeri-usa-a-eu-se-dohodly-na-ukonceni-sporu-kolem-vyroby-letadel-airbus-a-boeing.A210615_130947_ln_zahranici_litsp#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,Evropská unie a Spojené státy se dohodly na ukončení vleklého sporu okolo subvencování výroby letadel Airbus a Boeing. Před začátkem jednání s americkým prezidentem Joem Bidenem to uvedla šéfka Evropské komise Ursula von der Leyenová. Obě strany na sebe v dlouholetém sporu uvalily cla.,"time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=11, tm_min=16, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
Vesmírná oslava komunistické strany. Ke 100letému výročí vyšle Čína první taikonauty do nové stanice,https://www.lidovky.cz/svet/oslava-vlady-komunistu-i-snaha-dohnat-mocnosti-cinane-vyslou-do-vesmiru-raketu-s-posadkou.A210615_112217_ln_zahranici_lkra#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Závěrečné přípravy jsou v plném proudu. Čína plánuje tento týden poslat do vesmíru raketu Dlouhý pochod 2F, která má vynést na novou čínskou vesmírnou stanici první tři kosmonauty. Expedice je pro čínskou vládu otázkou prestiže. Připravuje se totiž na sté výročí vlády komunistické strany, jež hodlá náležitě oslavit. Navíc se chce v objevování vesmíru vyrovnat největším mocnostem.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=11, tm_min=6, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
ANALÝZA: Írán neřídí fanatici. Vedení země je průnikem často protichůdných zájmů,https://www.lidovky.cz/svet/analyza-iran-neridi-fanatici-vedeni-zeme-je-prunikem-casto-protichudnych-zajmu.A210615_111241_ln_zahranici_vag#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"/ÚHEL POHLEDU/ Je pomyslná sklenice íránské svobody z poloviny plná, nebo z poloviny prázdná? Tak nějak se lze ptát vždy, když v islámské republice Írán dojde na nějaké volby. Nejinak je tomu i před volbami prezidentskými chystanými na této pátek. Ve srovnání se skutečně funkčními západními demokraciemi lze íránské hlasování označovat za frašku.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=11, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
"Kouzlo nechtěného. Erdogan na fotce ze summitu vypadá, jako by líbal Bidenovi ruku",https://www.lidovky.cz/svet/kouzlo-nechteneho-erdogan-na-fotce-ze-summitu-vypada-jako-by-libal-bidenovi-ruku.A210615_090232_ln_zahranici_lros#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Bruselský summit lídrů zemí Severoatlantické aliance v pondělí odstartoval. Nechybí na něm ani americký prezident Joe Biden, který si na pozdrav ťukl rukou s tureckým protějškem Recepem Tayyipem Erdoganem. Vzniklý záběr přitom na první pohled vypadá, jako by si od něj nechal ruku políbit.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=15, tm_hour=7, tm_min=13, tm_sec=0, tm_wday=1, tm_yday=166, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
Kvůli obávané variantě delta se rozvolnění v Británii odloží o měsíc. Johnson chce předejít přeplnění nemocnic,https://www.lidovky.cz/svet/kvuli-obavane-variante-delta-se-rozvolneni-v-britanii-odlozi-o-mesic-johnson-chce-predejit-preplneni.A210614_195113_ln_zahranici_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Británie o měsíc odložila finální etapu rušení protiepidemických opatření, nové datum je 19. července, oznámil premiér Boris Johnson. Pokud by Británie celostátní uzávěru neprodloužila, počty hospitalizovaných by opět mohly dosáhnout čísel z vrcholu první vlny epidemie a přetížit nemocnice, uvedl v pondělí Johnson na tiskové konferenci.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=14, tm_hour=20, tm_min=58, tm_sec=0, tm_wday=0, tm_yday=165, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Eddie Mulholland/Pool via Reuters,lidovky.cz
Užitek vakcín AstraZeneca podle agentury EMA převažuje nad riziky. Výroky o její nevhodnosti byly překrouceny,https://www.lidovky.cz/svet/uzitek-vakcin-astrazeneca-podle-agentury-ema-prevazuje-nad-riziky-vyroky-o-jeji-nevhodnosti-byly-pre.A210614_220951_ln_zahranici_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,"Užitek vakcín od britsko-švédské společnosti AstraZeneca převažuje nad riziky ve všech věkových kategoriích a státy Evropské unie by tento druh látky měly nadále používat pro očkování proti covidu-19. Řekl to v pondělí agentuře ANSA Marco Cavaleri, jenž vede tým Evropské agentury pro léčivé přípravky (EMA), který zajišťuje schvalování vakcín.","time.struct_time(tm_year=2021, tm_mon=6, tm_mday=14, tm_hour=20, tm_min=9, tm_sec=0, tm_wday=0, tm_yday=165, tm_isdst=0)",['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
